,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Depth_lag_1,GR_lag_1,ILD_log10_lag_1,DeltaPHI_lag_1,PHIND_lag_1,PE_lag_1,NM_M_lag_1,RELPOS_lag_1,Depth_lead_1,GR_lead_1,ILD_log10_lead_1,DeltaPHI_lead_1,PHIND_lead_1,PE_lead_1,NM_M_lead_1,RELPOS_lead_1,a1,b1,b2,b3,b4,b5,lm,sh,Facies
769,3130.5,58.255,0.091,5.19,25.77,3.166,2,0.724,0.5,3.459,-0.012,0.6,2.9,0.033,0.0,-0.017,-0.5,-2.092,0.015,1.125,-0.325,0.048,0.0,0.017,0,0,0,0,0,1,1,0,7.0
770,3131.0,60.347,0.076,4.065,26.095,3.118,2,0.707,0.5,2.092,-0.015,-1.125,0.325,-0.048,0.0,-0.017,-0.5,-1.407,0.028,0.83,0.93,0.058,0.0,0.017,0,0,0,0,0,1,1,0,7.0
771,3131.5,61.754,0.048,3.235,25.165,3.06,2,0.69,0.5,1.407,-0.028,-0.83,-0.93,-0.058,0.0,-0.017,-0.5,-0.04,0.046,0.495,2.765,-0.08,0.0,0.018,0,0,0,0,0,1,1,0,7.0
772,3132.0,61.794,0.002,2.74,22.4,3.14,2,0.672,0.5,0.04,-0.046,-0.495,-2.765,0.08,0.0,-0.018,-0.5,-0.039,0.049,-0.91,1.27,-0.297,0.0,0.017,0,0,0,0,0,1,1,0,7.0
773,3132.5,61.833,-0.047,3.65,21.13,3.437,2,0.655,0.5,0.039,-0.049,0.91,-1.27,0.297,0.0,-0.017,-0.5,-0.525,0.049,-0.78,-0.14,-0.235,0.0,0.017,0,0,0,0,0,1,1,0,7.0
774,3133.0,62.358,-0.096,4.43,21.27,3.672,2,0.638,0.5,0.525,-0.049,0.78,0.14,0.235,0.0,-0.017,-0.5,-0.704,0.051,-0.465,-1.055,-0.11,0.0,0.017,0,0,0,0,0,1,1,0,7.0
775,3133.5,63.062,-0.147,4.895,22.325,3.782,2,0.621,0.5,0.704,-0.051,0.465,1.055,0.11,0.0,-0.017,-0.5,-0.268,0.059,-0.35,-0.57,0.045,0.0,0.018,0,0,0,0,0,1,1,0,7.0
776,3134.0,63.33,-0.206,5.245,22.895,3.737,2,0.603,0.5,0.268,-0.059,0.35,0.57,-0.045,0.0,-0.018,-0.5,0.645,0.012,0.21,0.17,0.153,0.0,0.017,0,0,0,0,0,1,1,0,7.0
777,3134.5,62.685,-0.218,5.035,22.725,3.584,2,0.586,0.5,-0.645,-0.012,-0.21,-0.17,-0.153,0.0,-0.017,-0.5,2.468,0.012,0.465,0.885,0.14,0.0,0.017,0,0,0,0,0,1,1,0,7.0
778,3135.0,60.217,-0.23,4.57,21.84,3.444,2,0.569,0.5,-2.468,-0.012,-0.465,-0.885,-0.14,0.0,-0.017,-0.5,4.291,-0.013,-0.615,1.455,0.092,0.0,0.017,0,0,0,0,0,1,1,0,7.0
779,3135.5,55.926,-0.217,5.185,20.385,3.352,2,0.552,0.5,-4.291,0.013,0.615,-1.455,-0.092,0.0,-0.017,-0.5,3.608,-0.032,-0.61,1.72,-0.144,0.0,0.018,0,0,0,0,0,1,1,0,7.0
780,3136.0,52.318,-0.185,5.795,18.665,3.496,2,0.534,0.5,-3.608,0.032,0.61,-1.72,0.144,0.0,-0.018,-0.5,5.074,-0.025,0.35,2.94,-0.359,0.0,0.017,0,0,0,0,0,1,1,0,7.0
781,3136.5,47.244,-0.16,5.445,15.725,3.855,2,0.517,0.5,-5.074,0.025,-0.35,-2.94,0.359,0.0,-0.017,-0.5,1.458,-0.022,1.28,3.96,-0.111,0.0,0.017,0,0,0,0,0,1,1,0,9.0
782,3137.0,45.786,-0.138,4.165,11.765,3.966,2,0.5,0.5,-1.458,0.022,-1.28,-3.96,0.111,0.0,-0.017,-0.5,-1.189,-0.022,-1.385,1.515,0.201,0.0,0.017,0,0,0,0,0,1,1,0,9.0
783,3137.5,46.975,-0.116,5.55,10.25,3.765,2,0.483,0.5,1.189,0.022,1.385,-1.515,-0.201,0.0,-0.017,-0.5,-4.932,-0.013,-1.835,-1.425,0.325,0.0,0.017,0,0,0,0,0,1,1,0,7.0
784,3138.0,51.907,-0.103,7.385,11.675,3.44,2,0.466,0.5,4.932,0.013,1.835,1.425,-0.325,0.0,-0.017,-0.5,-6.429,-0.01,0.775,-2.065,0.278,0.0,0.018,0,0,0,0,0,1,1,0,7.0
785,3138.5,58.336,-0.093,6.61,13.74,3.162,2,0.448,0.5,6.429,0.01,-0.775,2.065,-0.278,0.0,-0.018,-0.5,-6.659,-0.003,0.67,-2.94,0.138,0.0,0.017,0,0,0,0,0,1,1,0,7.0
786,3139.0,64.995,-0.09,5.94,16.68,3.024,2,0.431,0.5,6.659,0.003,-0.67,2.94,-0.138,0.0,-0.017,-0.5,-2.548,-0.001,0.24,-1.04,-0.033,0.0,0.017,0,0,0,0,0,1,1,0,7.0
787,3139.5,67.543,-0.089,5.7,17.72,3.057,2,0.414,0.5,2.548,0.001,-0.24,1.04,0.033,0.0,-0.017,-0.5,-0.498,0.015,-0.055,-0.675,-0.114,0.0,0.017,0,0,0,0,0,1,1,0,7.0
788,3140.0,68.041,-0.104,5.755,18.395,3.171,2,0.397,0.5,0.498,-0.015,0.055,0.675,0.114,0.0,-0.017,-0.5,1.855,0.04,-0.24,-0.87,-0.06,0.0,0.018,0,0,0,0,0,1,1,0,7.0
789,3140.5,66.186,-0.144,5.995,19.265,3.231,2,0.379,0.5,-1.855,-0.04,0.24,0.87,0.06,0.0,-0.018,-0.5,4.002,0.043,-0.545,-1.455,-0.033,0.0,0.017,0,0,0,0,0,1,1,0,7.0
790,3141.0,62.184,-0.187,6.54,20.72,3.264,2,0.362,0.5,-4.002,-0.043,0.545,1.455,0.033,0.0,-0.017,-0.5,4.301,0.052,0.54,-0.9,-0.033,0.0,0.017,0,0,0,0,0,1,1,0,7.0
791,3141.5,57.883,-0.239,6.0,21.62,3.297,2,0.345,0.5,-4.301,-0.052,-0.54,0.9,0.033,0.0,-0.017,-0.5,3.844,0.058,0.275,-0.625,0.015,0.0,0.017,0,0,0,0,0,1,1,0,7.0
792,3142.0,54.039,-0.297,5.725,22.245,3.282,2,0.328,0.5,-3.844,-0.058,-0.275,0.625,-0.015,0.0,-0.017,-0.5,0.885,0.074,-0.02,-0.82,0.06,0.0,0.018,0,0,0,0,0,1,1,0,7.0
793,3142.5,53.154,-0.371,5.745,23.065,3.222,2,0.31,0.5,-0.885,-0.074,0.02,0.82,-0.06,0.0,-0.018,-0.5,-7.352,0.061,-0.035,-0.895,0.107,0.0,0.017,0,0,0,0,0,1,1,0,7.0
794,3143.0,60.506,-0.432,5.78,23.96,3.115,2,0.293,0.5,7.352,-0.061,0.035,0.895,-0.107,0.0,-0.017,-0.5,-8.484,0.024,-0.36,-1.36,0.138,0.0,0.017,0,0,0,0,0,1,1,0,7.0
795,3143.5,68.99,-0.456,6.14,25.32,2.977,2,0.276,0.5,8.484,-0.024,0.36,1.36,-0.138,0.0,-0.017,-0.5,-19.901,0.012,-0.885,-2.275,0.061,0.0,0.017,0,0,0,0,0,1,1,0,7.0
796,3144.0,88.891,-0.468,7.025,27.595,2.916,2,0.259,0.5,19.901,-0.012,0.885,2.275,-0.061,0.0,-0.017,-0.5,-26.064,-0.013,0.1,-0.8,-0.008,0.0,0.018,0,0,0,0,0,1,1,0,7.0
797,3144.5,114.955,-0.455,6.925,28.395,2.924,2,0.241,0.5,26.064,0.013,-0.1,0.8,0.008,0.0,-0.018,-0.5,-24.921,-0.05,0.68,0.37,-0.291,0.0,0.017,0,0,0,0,0,1,1,0,7.0
798,3145.0,139.876,-0.405,6.245,28.025,3.215,2,0.224,0.5,24.921,0.05,-0.68,-0.37,0.291,0.0,-0.017,-0.5,-17.853,-0.052,1.56,2.01,-0.158,0.0,0.017,0,0,0,0,0,1,1,0,7.0
799,3145.5,157.729,-0.353,4.685,26.015,3.373,2,0.207,0.5,17.853,0.052,-1.56,-2.01,0.158,0.0,-0.017,-0.5,-10.074,-0.134,0.415,2.645,-0.437,0.0,0.017,0,0,0,0,0,1,1,0,7.0
800,3146.0,167.803,-0.219,4.27,23.37,3.81,2,0.19,0.5,10.074,0.134,-0.415,-2.645,0.437,0.0,-0.017,-0.5,16.62,-0.162,3.345,6.245,-0.343,0.0,0.018,0,0,0,0,0,1,1,0,7.0
801,3146.5,151.183,-0.057,0.925,17.125,4.153,2,0.172,0.5,-16.62,0.162,-3.345,-6.245,0.343,0.0,-0.018,-0.5,27.919,-0.124,0.64,2.91,-0.251,0.0,0.017,0,0,0,0,0,1,1,0,9.0
802,3147.0,123.264,0.067,0.285,14.215,4.404,2,0.155,0.5,-27.919,0.124,-0.64,-2.91,0.251,0.0,-0.017,-0.5,14.695,-0.167,-0.42,1.99,-0.095,0.0,0.017,0,0,0,0,0,1,1,0,9.0
803,3147.5,108.569,0.234,0.705,12.225,4.499,2,0.138,0.5,-14.695,0.167,0.42,-1.99,0.095,0.0,-0.017,-0.5,7.497,-0.193,-0.445,1.465,0.107,0.0,0.017,0,0,0,0,0,1,1,0,9.0
804,3148.0,101.072,0.427,1.15,10.76,4.392,2,0.121,0.5,-7.497,0.193,0.445,-1.465,-0.107,0.0,-0.017,-0.5,9.324,-0.198,0.015,1.155,0.138,0.0,0.018,0,0,0,0,0,1,1,0,9.0
805,3148.5,91.748,0.625,1.135,9.605,4.254,2,0.103,0.5,-9.324,0.198,-0.015,-1.155,-0.138,0.0,-0.018,-0.5,7.954,-0.124,-0.94,1.76,0.231,0.0,0.017,0,0,0,0,0,1,1,0,9.0
806,3149.0,83.794,0.749,2.075,7.845,4.023,2,0.086,0.5,-7.954,0.124,0.94,-1.76,-0.231,0.0,-0.017,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,6.0
807,3149.5,83.794,0.749,2.075,7.845,4.023,2,0.086,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,4.072,-0.022,-0.815,1.205,-0.017,0.0,0.017,0,0,0,0,0,1,1,0,7.0
808,3150.0,79.722,0.771,2.89,6.64,4.04,2,0.069,0.5,-4.072,0.022,0.815,-1.205,0.017,0.0,-0.017,-0.5,3.388,-0.029,-0.07,0.35,0.043,0.0,0.017,0,0,0,0,0,1,1,0,7.0
809,3150.5,76.334,0.8,2.96,6.29,3.997,2,0.052,0.5,-3.388,0.029,0.07,-0.35,-0.043,0.0,-0.017,-0.5,2.703,0.0,0.28,-0.4,0.169,0.0,0.018,0,0,0,0,0,1,1,0,7.0
810,3151.0,73.631,0.8,2.68,6.69,3.828,2,0.034,0.5,-2.703,0.0,-0.28,0.4,-0.169,0.0,-0.018,-0.5,-3.234,0.028,0.26,-1.91,0.293,0.0,0.017,0,0,0,0,0,1,1,0,7.0
811,3151.5,76.865,0.772,2.42,8.6,3.535,2,0.017,0.5,3.234,-0.028,-0.26,1.91,-0.293,0.0,-0.017,-0.5,-3.059,0.02,-0.2,-2.91,0.387,1.0,-0.983,0,0,0,0,0,1,1,0,6.0
812,3152.0,79.924,0.752,2.62,11.51,3.148,1,1.0,0.5,3.059,-0.02,0.2,2.91,-0.387,-1.0,0.983,-0.5,-2.275,0.024,-1.105,-3.045,0.184,0.0,0.028,0,0,0,0,0,0,0,1,3.0
813,3152.5,82.199,0.728,3.725,14.555,2.964,1,0.972,0.5,2.275,-0.024,1.105,3.045,-0.184,0.0,-0.028,-0.5,2.246,0.028,-1.885,-2.375,0.171,0.0,0.028,0,0,0,0,0,0,0,1,2.0
814,3153.0,79.953,0.7,5.61,16.93,2.793,1,0.944,0.5,-2.246,-0.028,1.885,2.375,-0.171,0.0,-0.028,-0.5,4.072,0.027,-0.69,-0.64,-0.176,0.0,0.027,0,0,0,0,0,0,0,1,3.0
815,3153.5,75.881,0.673,6.3,17.57,2.969,1,0.917,0.5,-4.072,-0.027,0.69,0.64,0.176,0.0,-0.027,-0.5,8.411,0.021,1.525,1.775,-0.313,0.0,0.028,0,0,0,0,0,0,0,1,3.0
816,3154.0,67.47,0.652,4.775,15.795,3.282,1,0.889,0.5,-8.411,-0.021,-1.525,-1.775,0.313,0.0,-0.028,-0.5,8.638,0.012,0.46,2.22,-0.36,0.0,0.028,0,0,0,0,0,0,0,1,2.0
817,3154.5,58.832,0.64,4.315,13.575,3.642,1,0.861,0.5,-8.638,-0.012,-0.46,-2.22,0.36,0.0,-0.028,-0.5,0.886,0.009,0.72,2.27,-0.251,0.0,0.028,0,0,0,0,0,0,0,1,2.0
818,3155.0,57.946,0.631,3.595,11.305,3.893,1,0.833,0.5,-0.886,-0.009,-0.72,-2.27,0.251,0.0,-0.028,-0.5,-7.809,0.006,0.13,0.95,-0.018,0.0,0.027,0,0,0,0,0,0,0,1,2.0
819,3155.5,65.755,0.625,3.465,10.355,3.911,1,0.806,0.5,7.809,-0.006,-0.13,-0.95,0.018,0.0,-0.027,-0.5,-3.69,0.008,0.075,-1.185,0.091,0.0,0.028,0,0,0,0,0,0,0,1,2.0
820,3156.0,69.445,0.617,3.39,11.54,3.82,1,0.778,0.5,3.69,-0.008,-0.075,1.185,-0.091,0.0,-0.028,-0.5,-3.944,0.009,-0.235,-1.235,0.2,0.0,0.028,0,0,0,0,0,0,0,1,2.0
821,3156.5,73.389,0.608,3.625,12.775,3.62,1,0.75,0.5,3.944,-0.009,0.235,1.235,-0.2,0.0,-0.028,-0.5,-3.726,0.003,-0.515,-0.645,0.153,0.0,0.028,0,0,0,0,0,0,0,1,2.0
822,3157.0,77.115,0.605,4.14,13.42,3.467,1,0.722,0.5,3.726,-0.003,0.515,0.645,-0.153,0.0,-0.028,-0.5,-2.725,0.009,-0.735,-0.405,0.107,0.0,0.028,0,0,0,0,0,0,0,1,2.0
823,3157.5,79.84,0.596,4.875,13.825,3.36,1,0.694,0.5,2.725,-0.009,0.735,0.405,-0.107,0.0,-0.028,-0.5,-2.776,0.019,-0.36,-1.02,0.153,0.0,0.027,0,0,0,0,0,0,0,1,2.0
824,3158.0,82.616,0.577,5.235,14.845,3.207,1,0.667,0.5,2.776,-0.019,0.36,1.02,-0.153,0.0,-0.027,-0.5,-3.462,0.023,0.195,-1.305,0.046,0.0,0.028,0,0,0,0,0,0,0,1,2.0
825,3158.5,86.078,0.554,5.04,16.15,3.161,1,0.639,0.5,3.462,-0.023,-0.195,1.305,-0.046,0.0,-0.028,-0.5,-2.777,0.015,-0.52,-0.6,0.043,0.0,0.028,0,0,0,0,0,0,0,1,2.0
826,3159.0,88.855,0.539,5.56,16.75,3.118,1,0.611,0.5,2.777,-0.015,0.52,0.6,-0.043,0.0,-0.028,-0.5,-1.635,0.009,-0.8,-0.03,-0.05,0.0,0.028,0,0,0,0,0,0,0,1,2.0
827,3159.5,90.49,0.53,6.36,16.78,3.168,1,0.583,0.5,1.635,-0.009,0.8,0.03,0.05,0.0,-0.028,-0.5,-0.485,0.008,-0.675,-0.215,0.014,0.0,0.027,0,0,0,0,0,0,0,1,2.0
828,3160.0,90.975,0.522,7.035,16.995,3.154,1,0.556,0.5,0.485,-0.008,0.675,0.215,-0.014,0.0,-0.027,-0.5,0.867,0.009,-0.47,-0.6,0.029,0.0,0.028,0,0,0,0,0,0,0,1,2.0
829,3160.5,90.108,0.513,7.505,17.595,3.125,1,0.528,0.5,-0.867,-0.009,0.47,0.6,-0.029,0.0,-0.028,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0,0,0,0,0,0,0,1,3.0
