,Formation,FormationSH,FormationNum,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,rollavg_PE,grad_PE,rollavg_GR,grad_GR,rollavg_PHIND,grad_PHIND,rollavg_ILD_log10,grad_ILD_log10,rollavg_DeltaPHI,grad_DeltaPHI,Facies
726,B4 LM,0,9,CRAWFORD,3107.5,21.444000000000003,0.867,-0.83,7.75,4.734,2,0.833,3.085899999999996,0.20399999999999974,63.15733333333333,-9.079,12.321999999999996,-5.6850000000000005,0.6282999999999993,0.039000000000000035,1.8156666666666659,-0.32499999999999996,8
727,B4 LM,0,9,CRAWFORD,3108.0,18.52,0.948,0.5,5.3,4.86,2,0.778,3.104866666666663,0.12600000000000033,62.945699999999995,-2.924000000000003,12.251333333333328,-2.45,0.6379999999999993,0.08099999999999996,1.8113333333333326,1.33,8
728,B4 LM,0,9,CRAWFORD,3108.5,20.668000000000003,1.034,0.725,4.655,4.986000000000001,2,0.722,3.13053333333333,0.12600000000000033,62.71329999999999,2.1480000000000032,12.205833333333327,-0.6449999999999996,0.6501666666666659,0.08600000000000008,1.8214999999999992,0.22499999999999998,8
729,B4 LM,0,9,CRAWFORD,3109.0,23.396,1.077,0.945,4.055,4.9719999999999995,2,0.667,3.1592999999999964,-0.014000000000001123,62.35789999999999,2.727999999999998,12.19433333333333,-0.6000000000000005,0.6637333333333326,0.04299999999999993,1.8383333333333325,0.21999999999999997,8
730,B4 LM,0,9,CRAWFORD,3109.5,25.715999999999998,1.112,1.0,3.38,4.974,2,0.611,3.19793333333333,0.002000000000000668,61.83213333333332,2.3199999999999967,12.172666666666663,-0.6749999999999998,0.6790666666666659,0.03500000000000014,1.834666666666666,0.05500000000000005,8
731,B4 LM,0,9,CRAWFORD,3110.0,28.035,1.131,1.335,2.125,4.9910000000000005,2,0.556,3.2494999999999967,0.017000000000000348,61.05879999999999,2.3190000000000026,12.070499999999997,-1.255,0.6957333333333326,0.018999999999999906,1.8214999999999995,0.33499999999999996,8
732,B4 LM,0,9,CRAWFORD,3110.5,31.494,1.128,1.565,1.855,5.024,2,0.5,3.3120999999999965,0.032999999999999474,60.255233333333315,3.4589999999999996,11.871666666666664,-0.27,0.7129999999999993,-0.0030000000000001137,1.7929999999999993,0.22999999999999998,8
733,B4 LM,0,9,CRAWFORD,3111.0,42.743,1.145,0.74,2.92,4.996,2,0.389,3.3807999999999963,-0.02799999999999958,59.69626666666665,11.249000000000002,11.623166666666664,1.065,0.7311333333333326,0.017000000000000126,1.6938333333333329,-0.825,8
734,B4 LM,0,9,CRAWFORD,3111.5,47.021,1.158,0.415,2.815,4.874,2,0.33299999999999996,3.448466666666663,-0.12200000000000077,59.19513333333331,4.277999999999999,11.316666666666665,-0.10499999999999998,0.7497999999999994,0.0129999999999999,1.5699999999999994,-0.325,8
735,B4 LM,0,9,CRAWFORD,3112.0,49.443000000000005,1.158,0.265,2.475,4.72,2,0.278,3.5135333333333296,-0.15399999999999991,58.69756666666664,2.422000000000004,10.994166666666667,-0.33999999999999986,0.7686666666666662,0.0,1.451166666666666,-0.14999999999999997,6
736,B4 LM,0,9,CRAWFORD,3112.5,48.343,1.072,0.175,2.025,4.435,2,0.222,3.5710999999999964,-0.28500000000000014,58.11656666666665,-1.1000000000000014,10.684666666666665,-0.4500000000000002,0.7848333333333328,-0.08599999999999985,1.3463333333333327,-0.09000000000000002,6
737,B4 LM,0,9,CRAWFORD,3113.0,47.243,0.993,0.305,2.325,4.07,2,0.16699999999999998,3.6179999999999963,-0.3649999999999993,57.49013333333331,-1.1000000000000014,10.432333333333332,0.30000000000000027,0.7981666666666661,-0.07900000000000007,1.268666666666666,0.13,6
738,B4 LM,0,9,CRAWFORD,3113.5,47.738,0.9359999999999999,0.625,3.575,3.745,2,0.111,3.6556333333333297,-0.3250000000000002,56.92433333333331,0.49499999999999744,10.240833333333333,1.25,0.809466666666666,-0.05700000000000005,1.201166666666666,0.32,6
739,B5 SH,1,10,CRAWFORD,3114.0,55.757,0.9,2.86,7.09,3.514,2,0.055999999999999994,3.685999999999997,-0.23100000000000032,56.64826666666665,8.018999999999998,10.184666666666665,3.5149999999999997,0.8194666666666659,-0.03599999999999992,1.211666666666666,2.235,6
740,B5 SH,1,10,CRAWFORD,3114.5,67.815,0.8759999999999999,4.345,9.295,3.406,1,1.0,3.71323333333333,-0.10799999999999965,56.76436666666665,12.058,10.204833333333333,2.205,0.8283333333333327,-0.024000000000000132,1.2708333333333326,1.4849999999999999,2
741,B5 SH,1,10,CRAWFORD,3115.0,68.904,0.852,4.72,9.57,3.455,1,0.938,3.7440333333333298,0.04899999999999993,56.78626666666665,1.0889999999999986,10.220333333333333,0.27500000000000036,0.8366999999999993,-0.02399999999999991,1.3433333333333326,0.375,2
742,B5 SH,1,10,CRAWFORD,3115.5,64.085,0.8340000000000001,3.905,7.665,3.565,1,0.875,3.7799999999999963,0.10999999999999988,56.39546666666665,-4.819000000000003,10.1215,-1.9050000000000002,0.8450666666666661,-0.017999999999999905,1.3738333333333326,-0.815,2
743,B5 SH,1,10,CRAWFORD,3116.0,53.913000000000004,0.828,3.37,5.72,3.645,1,0.813,3.818566666666663,0.08000000000000007,55.36793333333332,-10.17199999999999,9.898166666666667,-1.9450000000000003,0.8540333333333326,-0.006000000000000116,1.3631666666666657,-0.5349999999999997,2
744,B5 SH,1,10,CRAWFORD,3116.5,50.715,0.841,2.665,4.465,3.615,1,0.75,3.855066666666663,-0.029999999999999805,53.86616666666665,-3.1980000000000004,9.554499999999999,-1.255,0.8640333333333328,0.013000000000000012,1.2988333333333324,-0.7050000000000001,2
745,B5 SH,1,10,CRAWFORD,3117.0,51.22,0.8540000000000001,2.43,3.86,3.714,1,0.688,3.8921999999999963,0.09899999999999975,52.43433333333332,0.5049999999999955,9.167666666666667,-0.605,0.874866666666666,0.013000000000000123,1.2273333333333325,-0.23499999999999988,2
746,B5 SH,1,10,CRAWFORD,3119.0,65.99,0.794,3.075,6.985,3.5,1,0.43799999999999994,3.9159333333333297,-0.21399999999999997,51.65309999999999,14.769999999999996,8.882000000000001,3.1250000000000004,0.8836999999999994,-0.06000000000000005,1.1773333333333325,0.645,2
747,B5 SH,1,10,CRAWFORD,3119.5,74.325,0.764,1.485,11.995,3.159,1,0.375,3.916299999999997,-0.3410000000000002,51.30033333333333,8.335000000000008,8.806166666666668,5.009999999999999,0.8915999999999993,-0.030000000000000027,1.0818333333333323,-1.59,2
748,B5 SH,1,10,CRAWFORD,3120.0,77.227,0.718,1.095,15.315,2.865,1,0.313,3.9083666666666637,-0.2939999999999996,51.164566666666666,2.902000000000001,8.922666666666668,3.3200000000000003,0.8978666666666659,-0.04600000000000004,1.0126666666666655,-0.3900000000000001,2
749,B5 SH,1,10,CRAWFORD,3120.5,78.863,0.687,1.285,17.905,2.696,1,0.25,3.90853333333333,-0.16900000000000004,51.051633333333335,1.6359999999999957,9.157833333333334,2.5900000000000016,0.902966666666666,-0.030999999999999917,0.9941666666666655,0.18999999999999995,2
750,B5 SH,1,10,CRAWFORD,3121.0,79.13,0.669,2.755,19.325,2.6510000000000002,1,0.188,3.9223999999999966,-0.04499999999999993,50.91586666666667,0.2669999999999959,9.261666666666667,1.4199999999999982,0.9063333333333327,-0.018000000000000016,1.0819999999999992,1.47,2
751,B5 SH,1,10,CRAWFORD,3121.5,76.89,0.657,4.55,19.53,2.6710000000000003,1,0.125,3.9409999999999967,0.020000000000000018,50.715933333333346,-2.239999999999995,9.105166666666666,0.20500000000000185,0.9066666666666661,-0.01200000000000001,1.2438333333333322,1.795,2
752,B5 LM,0,11,CRAWFORD,3122.0,69.179,0.6920000000000001,6.11,19.22,3.114,1,0.063,3.968099999999997,0.4429999999999996,50.67103333333334,-7.7109999999999985,8.701333333333334,-0.3100000000000023,0.905366666666666,0.03500000000000003,1.5633333333333324,1.5600000000000005,3
753,B5 LM,0,11,CRAWFORD,3122.5,59.998999999999995,0.732,4.62,16.19,4.1339999999999995,2,1.0,3.9949333333333303,1.0199999999999996,50.67573333333335,-9.180000000000007,8.380166666666668,-3.0299999999999976,0.9033333333333327,0.039999999999999925,1.803499999999999,-1.4900000000000002,5
754,B5 LM,0,11,CRAWFORD,3123.0,41.912,0.7609999999999999,1.64,10.98,4.726,2,0.983,4.011366666666664,0.5920000000000005,50.60836666666668,-18.086999999999996,8.126666666666669,-5.210000000000001,0.9015333333333326,0.028999999999999915,1.938999999999999,-2.9800000000000004,5
755,B5 LM,0,11,CRAWFORD,3123.5,26.221999999999998,0.805,0.755,7.955,4.899,2,0.966,4.023666666666664,0.17300000000000004,50.46500000000002,-15.690000000000001,7.944000000000002,-3.0250000000000004,0.9007666666666659,0.04400000000000015,1.980999999999999,-0.8849999999999999,5
756,B5 LM,0,11,CRAWFORD,3124.0,22.615,0.845,1.58,6.02,4.854,2,0.948,4.027666666666664,-0.04499999999999993,50.50403333333335,-3.6069999999999993,7.886333333333336,-1.9350000000000005,0.9000333333333326,0.039999999999999925,2.0613333333333324,0.8250000000000001,5
757,B5 LM,0,11,CRAWFORD,3124.5,20.83,0.8490000000000001,1.97,4.39,4.7780000000000005,2,0.9309999999999999,4.024933333333331,-0.07599999999999962,50.58103333333335,-1.7850000000000001,7.856000000000001,-1.63,0.8967333333333325,0.004000000000000115,2.1103333333333323,0.3899999999999999,5
758,B5 LM,0,11,CRAWFORD,3125.0,21.326,0.836,2.77,4.39,4.655,2,0.914,4.013899999999997,-0.12300000000000022,50.60296666666669,0.4960000000000022,7.847166666666667,0.0,0.8901333333333326,-0.013000000000000123,2.178499999999999,0.8,5
759,B5 LM,0,11,CRAWFORD,3125.5,23.645,0.725,3.665,5.185,4.408,2,0.897,3.9950999999999977,-0.2469999999999999,50.61126666666669,2.318999999999999,7.884833333333334,0.7949999999999999,0.8783999999999992,-0.11099999999999999,2.269166666666666,0.895,9
760,B5 LM,0,11,CRAWFORD,3126.0,29.02,0.5870000000000001,4.805,7.455,3.97,2,0.879,3.9616333333333307,-0.43800000000000017,50.721400000000024,5.375,8.020666666666667,2.2700000000000005,0.8608999999999992,-0.1379999999999999,2.396,1.1399999999999997,9
761,B5 LM,0,11,CRAWFORD,3126.5,35.588,0.461,5.255,11.615,3.6060000000000003,2,0.862,3.915466666666664,-0.3639999999999999,50.973166666666685,6.568000000000001,8.337000000000002,4.16,0.8385666666666658,-0.12600000000000006,2.5266666666666664,0.4500000000000002,9
762,B5 LM,0,11,CRAWFORD,3127.0,39.503,0.325,5.335,18.395,3.3089999999999997,2,0.845,3.858299999999997,-0.2970000000000006,51.240133333333354,3.914999999999999,8.888333333333334,6.779999999999999,0.8117999999999992,-0.136,2.652333333333333,0.08000000000000007,9
763,B5 LM,0,11,CRAWFORD,3127.5,41.138999999999996,0.239,4.545,21.765,3.342,2,0.828,3.8031666666666637,0.03300000000000036,51.18666666666669,1.6359999999999957,9.5165,3.370000000000001,0.7815999999999992,-0.08600000000000002,2.779166666666667,-0.79,7
764,B5 LM,0,11,CRAWFORD,3128.0,41.861999999999995,0.184,2.77,21.54,3.4219999999999997,2,0.81,3.7547666666666637,0.07999999999999963,51.014700000000026,0.722999999999999,10.140666666666668,-0.22500000000000142,0.7491333333333325,-0.05499999999999999,2.8576666666666664,-1.775,7
765,B5 LM,0,11,CRAWFORD,3128.5,42.586000000000006,0.16899999999999998,-0.02,19.0,3.485,2,0.7929999999999999,3.7135999999999973,0.06300000000000017,50.78613333333336,0.7240000000000109,10.6915,-2.539999999999999,0.7161666666666658,-0.015000000000000013,2.8481666666666663,-2.79,7
766,B5 LM,0,11,CRAWFORD,3129.0,44.221000000000004,0.139,2.425,18.905,3.378,2,0.7759999999999999,3.6783666666666637,-0.10699999999999976,50.648733333333354,1.634999999999998,11.254166666666666,-0.09499999999999886,0.6850666666666658,-0.02999999999999997,2.9231666666666665,2.445,7
767,B5 LM,0,11,CRAWFORD,3129.5,47.395,0.121,3.7,20.04,3.2089999999999996,2,0.759,3.649666666666664,-0.16900000000000048,50.653800000000025,3.1739999999999995,11.844666666666667,1.134999999999998,0.6559999999999991,-0.018000000000000016,3.036333333333333,1.2750000000000004,7
768,B5 LM,0,11,CRAWFORD,3130.0,54.79600000000001,0.10300000000000001,4.59,22.87,3.133,2,0.741,3.629266666666664,-0.07599999999999962,50.88906666666669,7.401000000000003,12.487833333333334,2.830000000000002,0.6282333333333325,-0.017999999999999988,3.1685,0.8899999999999997,7
769,B5 LM,0,11,CRAWFORD,3130.5,58.255,0.091,5.19,25.77,3.1660000000000004,2,0.7240000000000001,3.617666666666664,0.03300000000000036,50.97233333333336,3.458999999999996,13.110500000000002,2.8999999999999986,0.601266666666666,-0.01200000000000001,3.2461666666666664,0.6000000000000005,7
770,B5 LM,0,11,CRAWFORD,3131.0,60.347,0.076,4.065,26.095,3.1180000000000003,2,0.7070000000000001,3.6080666666666636,-0.04800000000000004,50.72340000000002,2.0919999999999987,13.670500000000002,0.3249999999999993,0.5745999999999992,-0.015,3.236833333333333,-1.125,7
771,B5 LM,0,11,CRAWFORD,3131.5,61.754,0.048,3.235,25.165,3.06,2,0.69,3.594899999999997,-0.058000000000000274,50.48506666666669,1.4069999999999965,14.190333333333337,-0.9299999999999997,0.5477999999999992,-0.027999999999999997,3.187333333333333,-0.8300000000000005,7
772,B5 LM,0,11,CRAWFORD,3132.0,61.794,0.002,2.74,22.4,3.14,2,0.672,3.58073333333333,0.08000000000000007,50.408700000000024,0.03999999999999915,14.681500000000002,-2.7650000000000006,0.5200666666666659,-0.046,3.1484999999999994,-0.49499999999999966,7
773,B5 LM,0,11,CRAWFORD,3132.5,61.833,-0.047,3.65,21.13,3.437,2,0.655,3.573799999999997,0.2969999999999997,50.67270000000003,0.03900000000000148,15.195166666666667,-1.2699999999999996,0.49089999999999917,-0.049,3.157833333333333,0.9099999999999997,7
774,B5 LM,0,11,CRAWFORD,3133.0,62.358000000000004,-0.096,4.43,21.27,3.6719999999999997,2,0.638,3.575699999999997,0.23499999999999988,51.06080000000002,0.5250000000000057,15.755333333333335,0.14000000000000057,0.4596666666666659,-0.049,3.2166666666666663,0.7799999999999998,7
775,B5 LM,0,11,CRAWFORD,3133.5,63.062,-0.147,4.895,22.325,3.782,2,0.621,3.5779666666666636,0.11000000000000032,51.455533333333356,0.7039999999999935,16.370833333333334,1.0549999999999997,0.42629999999999924,-0.05099999999999999,3.2988333333333326,0.46499999999999986,7
776,B5 LM,0,11,CRAWFORD,3134.0,63.33,-0.20600000000000002,5.245,22.895,3.737,2,0.603,3.5858666666666634,-0.04499999999999993,51.36686666666669,0.2680000000000007,16.901166666666665,0.5700000000000003,0.3929666666666659,-0.059000000000000025,3.371166666666666,0.35000000000000053,7
777,B5 LM,0,11,CRAWFORD,3134.5,62.685,-0.218,5.035,22.725,3.5839999999999996,2,0.586,3.60003333333333,-0.15300000000000047,50.97886666666668,-0.644999999999996,17.25883333333333,-0.16999999999999815,0.3602333333333326,-0.011999999999999983,3.489499999999999,-0.20999999999999996,7
778,B5 LM,0,11,CRAWFORD,3135.0,60.217,-0.23,4.57,21.84,3.444,2,0.569,3.6193333333333304,-0.13999999999999968,50.41186666666668,-2.4680000000000035,17.476333333333333,-0.8850000000000016,0.32863333333333256,-0.01200000000000001,3.6053333333333324,-0.46499999999999986,7
779,B5 LM,0,11,CRAWFORD,3135.5,55.926,-0.217,5.185,20.385,3.352,2,0.552,3.6411999999999973,-0.09200000000000008,49.64730000000001,-4.290999999999997,17.559,-1.4549999999999983,0.2984999999999992,0.013000000000000012,3.7353333333333323,0.6149999999999993,7
780,B5 LM,0,11,CRAWFORD,3136.0,52.318000000000005,-0.185,5.795,18.665,3.4960000000000004,2,0.534,3.669366666666664,0.14400000000000057,48.75356666666668,-3.607999999999997,17.536999999999995,-1.7200000000000024,0.2700333333333325,0.032,3.836666666666666,0.6100000000000003,7
781,B5 LM,0,11,CRAWFORD,3136.5,47.244,-0.16,5.445,15.725,3.855,2,0.517,3.7088333333333305,0.35899999999999954,47.76536666666667,-5.074000000000005,17.410166666666665,-2.9399999999999995,0.24279999999999918,0.024999999999999994,3.8665,-0.34999999999999964,7
782,B5 LM,0,11,CRAWFORD,3137.0,45.786,-0.138,4.165,11.765,3.966,2,0.5,3.73723333333333,0.11100000000000021,46.985600000000005,-1.4579999999999984,17.161666666666665,-3.959999999999999,0.21513333333333254,0.021999999999999992,3.8016666666666667,-1.2800000000000002,7
783,B5 LM,0,11,CRAWFORD,3137.5,46.975,-0.11599999999999999,5.55,10.25,3.765,2,0.483,3.7249333333333303,-0.20100000000000007,46.55146666666667,1.189,16.963666666666665,-1.5150000000000006,0.18686666666666588,0.02200000000000002,3.8326666666666664,1.3849999999999998,7
784,B5 LM,0,11,CRAWFORD,3138.0,51.907,-0.10300000000000001,7.385,11.675,3.44,2,0.466,3.6820666666666635,-0.3250000000000002,46.88463333333333,4.931999999999995,16.98683333333333,1.4250000000000007,0.15806666666666586,0.012999999999999984,4.024166666666667,1.835,7
785,B5 LM,0,11,CRAWFORD,3138.5,58.336000000000006,-0.09300000000000001,6.61,13.74,3.162,2,0.44799999999999995,3.6241666666666634,-0.278,47.9551,6.429000000000009,17.179666666666662,2.0649999999999995,0.12813333333333252,0.009999999999999995,4.219333333333333,-0.7749999999999995,7
786,B5 LM,0,11,CRAWFORD,3139.0,64.995,-0.09,5.94,16.68,3.0239999999999996,2,0.431,3.5631666666666635,-0.13800000000000034,49.36776666666667,6.658999999999999,17.534999999999993,2.9399999999999995,0.09696666666666585,0.0030000000000000165,4.3646666666666665,-0.6699999999999999,7
787,B5 LM,0,11,CRAWFORD,3139.5,67.543,-0.08900000000000001,5.7,17.72,3.057,2,0.414,3.5057999999999967,0.03300000000000036,50.92486666666667,2.548000000000002,17.97933333333333,1.0399999999999991,0.06569999999999919,0.000999999999999987,4.489,-0.2400000000000002,7
788,B5 LM,0,11,CRAWFORD,3140.0,68.041,-0.10400000000000001,5.755,18.395,3.1710000000000003,2,0.397,3.4563333333333306,0.11400000000000032,52.482033333333334,0.49799999999999045,18.446166666666663,0.6750000000000007,0.03436666666666586,-0.015,4.588499999999999,0.054999999999999716,7
789,B5 LM,0,11,CRAWFORD,3140.5,66.186,-0.14400000000000002,5.995,19.265,3.2310000000000003,2,0.379,3.417099999999997,0.06000000000000005,53.90006666666667,-1.8549999999999898,18.915499999999998,0.870000000000001,0.005399999999999191,-0.04000000000000001,4.666166666666666,0.2400000000000002,7
790,B5 LM,0,11,CRAWFORD,3141.0,62.184,-0.187,6.54,20.72,3.264,2,0.36200000000000004,3.3935666666666635,0.032999999999999474,55.00553333333333,-4.0020000000000095,19.357666666666663,1.4549999999999983,-0.02040000000000081,-0.04299999999999998,4.723999999999999,0.5449999999999999,7
791,B5 LM,0,11,CRAWFORD,3141.5,57.883,-0.239,6.0,21.62,3.2969999999999997,2,0.345,3.3832666666666635,0.03299999999999992,55.7487,-4.300999999999995,19.691166666666664,0.9000000000000021,-0.043733333333334144,-0.05199999999999999,4.748833333333333,-0.54,7
792,B5 LM,0,11,CRAWFORD,3142.0,54.038999999999994,-0.297,5.725,22.245,3.282,2,0.32799999999999996,3.3823666666666634,-0.01499999999999968,56.23323333333334,-3.8440000000000083,19.819499999999998,0.625,-0.06446666666666748,-0.057999999999999996,4.761833333333332,-0.27500000000000036,7
793,B5 LM,0,11,CRAWFORD,3142.5,53.153999999999996,-0.371,5.745,23.065,3.222,2,0.31,3.3783666666666634,-0.06000000000000005,56.63373333333334,-0.884999999999998,19.862833333333334,0.8200000000000003,-0.0848000000000008,-0.07400000000000001,4.801833333333333,0.020000000000000462,7
794,B5 LM,0,11,CRAWFORD,3143.0,60.506,-0.43200000000000005,5.78,23.96,3.115,2,0.293,3.36813333333333,-0.10699999999999976,57.25520000000001,7.352000000000004,19.943500000000004,0.8949999999999996,-0.10533333333333414,-0.061000000000000054,4.902166666666665,0.03500000000000014,7
795,B5 LM,0,11,CRAWFORD,3143.5,68.99,-0.456,6.14,25.32,2.977,2,0.276,3.351199999999997,-0.13800000000000034,58.13533333333334,8.483999999999995,20.154166666666672,1.3599999999999994,-0.12616666666666748,-0.023999999999999966,5.107499999999999,0.35999999999999943,7
796,B5 LM,0,11,CRAWFORD,3144.0,88.891,-0.46799999999999997,7.025,27.595,2.9160000000000004,2,0.259,3.3357999999999968,-0.0609999999999995,59.62433333333334,19.90100000000001,20.443833333333338,2.2749999999999986,-0.1464000000000008,-0.011999999999999955,5.260833333333332,0.8850000000000007,7
797,B5 LM,0,11,CRAWFORD,3144.5,114.955,-0.455,6.925,28.395,2.924,2,0.24100000000000002,3.3262999999999967,0.007999999999999563,61.87633333333334,26.063999999999993,20.72233333333334,0.8000000000000007,-0.16560000000000083,0.012999999999999956,5.368333333333333,-0.10000000000000053,7
798,B5 LM,0,11,CRAWFORD,3145.0,139.876,-0.405,6.245,28.025,3.215,2,0.22399999999999998,3.32903333333333,0.2909999999999999,64.71233333333333,24.921000000000006,20.89416666666667,-0.370000000000001,-0.18253333333333416,0.04999999999999999,5.4235,-0.6799999999999997,7
