,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies,GR025,GR2,PHIND025,PHIND2,DeltaPHIlog,DeltaPHI05,NM_M_GR,NM_M_PHIND,NM_M_DeltaPHI,GR_PHIND,NM_M_ILD_log10,NM_M_ILD_log10_GR,NM_M_ILD_log10_GR_PHIND,ILD_log10_GR_PHIND,ILD_log10_GR_PHIND_DeltaPHI
712,B4 SH,CRAWFORD,3100.5,75.809,0.583,2.99,10.63,2.4859999999999998,1,0.55,2,2.9507348905766055,5747.004481,1.8056489352529803,112.99690000000001,8.940100000000001,26.730899000000004,75.809,10.63,2.99,805.8496700000001,0.583,44.196647,469.81035761000004,469.81035761000004,1404.7329692539001
713,B4 SH,CRAWFORD,3101.0,84.73899999999999,0.5589999999999999,3.69,12.42,2.488,1,0.5,2,3.034036727263297,7180.6981209999985,1.8772858166356075,154.25639999999999,13.6161,50.243409,84.73899999999999,12.42,3.69,1052.4583799999998,0.5589999999999999,47.369100999999986,588.3242344199998,588.3242344199998,2170.9164250097992
714,B4 SH,CRAWFORD,3101.5,95.76799999999999,0.541,4.595,14.775,2.52,1,0.45,2,3.1282763000097833,9171.509823999997,1.960567830695106,218.300625,21.114024999999998,97.01894487499999,95.76799999999999,14.775,4.595,1414.9722,0.541,51.810488,765.4999602,765.4999602,3517.472317119
715,B4 SH,CRAWFORD,3102.0,94.175,0.529,4.575,15.465,2.6,1,0.4,2,3.115185460643919,8868.930624999999,1.983067427105578,239.166225,20.930625000000003,95.75760937500002,94.175,15.465,4.575,1456.416375,0.529,49.818575,770.444262375,770.444262375,3524.7825003656253
716,B4 SH,CRAWFORD,3102.5,89.427,0.529,4.575,15.555,2.7880000000000003,1,0.35,2,3.075156094783581,7997.188329000001,1.9859463131169997,241.958025,20.930625000000003,95.75760937500002,89.427,15.555,4.575,1391.0369850000002,0.529,47.306883000000006,735.8585650650001,735.8585650650001,3366.552935172376
717,B4 SH,CRAWFORD,3103.0,84.90799999999999,0.527,4.35,14.27,3.148,1,0.3,2,3.0355483369498253,7209.368463999997,1.9435959851535043,203.63289999999998,18.922499999999996,82.31287499999998,84.90799999999999,14.27,4.35,1211.6371599999998,0.527,44.74651599999999,638.5327833199999,638.5327833199999,2777.6176074419996
718,B4 SH,CRAWFORD,3103.5,81.3,0.53,3.17,11.82,3.103,1,0.25,2,3.00277392806716,6609.69,1.8541905747614555,139.7124,10.0489,31.855013,81.3,11.82,3.17,960.966,0.53,43.089,509.31198,509.31198,1614.5189766
719,B4 SH,CRAWFORD,3104.0,82.251,0.534,1.84,10.85,2.6910000000000003,1,0.2,2,3.0115168445860627,6765.227001000001,1.8149197829105619,117.7225,3.3856,6.229504,82.251,10.85,1.84,892.42335,0.534,43.922034000000004,476.5540689,476.5540689,876.859486776
720,B4 SH,CRAWFORD,3104.5,83.20299999999999,0.568,0.12,16.21,2.235,1,0.15,2,3.020193346077258,6922.7392089999985,2.006530445280978,262.76410000000004,0.0144,0.0017279999999999997,83.20299999999999,16.21,0.12,1348.7206299999998,0.568,47.259303999999986,766.0733178399998,766.0733178399998,91.92879814079998
721,B4 SH,CRAWFORD,3105.0,82.88799999999999,0.647,-0.305,24.225,2.113,1,0.1,3,3.0173307252546637,6870.420543999999,2.2185332724414764,586.850625,0.093025,-0.028372625,82.88799999999999,24.225,-0.305,2007.9617999999998,0.647,53.628536,1299.1512846,1299.1512846,-396.241141803
722,B4 LM,CRAWFORD,3105.5,70.52600000000001,0.731,-3.475,31.335,2.301,1,0.05,3,2.8979261458186816,4973.916676000002,2.365960145924439,981.8822250000001,12.075625,-41.962796875,70.52600000000001,31.335,-3.475,2209.9322100000004,0.731,51.554506,1615.4604455100002,1615.4604455100002,-5613.725048147251
723,B4 LM,CRAWFORD,3106.0,59.858000000000004,0.7929999999999999,-2.585,25.825,3.3289999999999997,2,1.0,8,2.7815095186156156,3582.9801640000005,2.254291547007344,666.930625,6.682225,-17.273551625,119.71600000000001,51.65,-5.17,1545.83285,1.5859999999999999,94.934788,2451.6909001,1225.84545005,-3168.81048837925
724,B4 LM,CRAWFORD,3106.5,43.933,0.815,-2.425,18.585,4.2330000000000005,2,0.9440000000000001,8,2.574528566876051,1930.108489,2.076302569222505,345.40222500000004,5.880624999999999,-14.260515624999996,87.866,37.17,-4.85,816.494805,1.63,71.61079,1330.88653215,665.443266075,-1613.6999202318748
725,B4 LM,CRAWFORD,3107.0,30.523000000000003,0.828,-0.505,13.435,4.53,2,0.889,8,2.3504813205664123,931.6535290000002,1.9145178405076957,180.49922500000002,0.255025,-0.12878762500000002,61.04600000000001,26.87,-1.01,410.07650500000005,1.656,50.546088000000005,679.0866922800001,339.54334614000004,-171.46938980070001
726,B4 LM,CRAWFORD,3107.5,21.444000000000003,0.867,-0.83,7.75,4.734,2,0.833,8,2.1519216238479912,459.84513600000014,1.6684969827407572,60.0625,0.6889,-0.5717869999999999,42.888000000000005,15.5,-1.66,166.19100000000003,1.734,37.183896000000004,288.17519400000003,144.08759700000002,-119.59270551
727,B4 LM,CRAWFORD,3108.0,18.52,0.948,0.5,5.3,4.86,2,0.778,8,2.0744847452488058,342.99039999999997,1.5172912992053529,28.09,0.25,0.125,37.04,10.6,1.0,98.15599999999999,1.896,35.11392,186.10377599999998,93.05188799999999,46.525943999999996
728,B4 LM,CRAWFORD,3108.5,20.668000000000003,1.034,0.725,4.655,4.986000000000001,2,0.722,8,2.132183671828432,427.1662240000001,1.4688583665687927,21.669025,0.525625,0.381078125,41.336000000000006,9.31,1.45,96.20954000000002,2.068,42.74142400000001,198.96132872000004,99.48066436000002,72.12348166100001
729,B4 LM,CRAWFORD,3109.0,23.396,1.077,0.945,4.055,4.9719999999999995,2,0.667,8,2.1993047042630445,547.3728160000001,1.4190500542828737,16.443025,0.893025,0.8439086249999999,46.792,8.11,1.89,94.87078,2.154,50.394984,204.35166012,102.17583006,96.55615940669999
730,B4 LM,CRAWFORD,3109.5,25.715999999999998,1.112,1.0,3.38,4.974,2,0.611,8,2.2519090915054627,661.3126559999998,1.355904727879147,11.424399999999999,1.0,1.0,51.431999999999995,6.76,2.0,86.92007999999998,2.224,57.192384,193.31025792,96.65512896,96.65512896
731,B4 LM,CRAWFORD,3110.0,28.035,1.131,1.335,2.125,4.9910000000000005,2,0.556,8,2.3010451491478467,785.961225,1.207368201383209,4.515625,1.782225,2.379270375,56.07,4.25,2.67,59.574375,2.262,63.41517,134.75723625,67.378618125,89.950455196875
732,B4 LM,CRAWFORD,3110.5,31.494,1.128,1.565,1.855,5.024,2,0.5,6,2.368955789418876,991.872036,1.167040636476564,3.441025,2.4492249999999998,3.8330371249999997,62.988,3.71,3.13,58.421369999999996,2.256,71.05046399999999,131.79861071999997,65.89930535999999,103.13241288839997
733,B4 LM,CRAWFORD,3111.0,42.743,1.145,0.74,2.92,4.996,2,0.389,6,2.556914760021769,1826.9640490000002,1.307211057581562,8.526399999999999,0.5476,0.405224,85.486,5.84,1.48,124.80956,2.29,97.88147000000001,285.8138924,142.9069462,105.751140188
734,B4 LM,CRAWFORD,3111.5,47.021,1.158,0.415,2.815,4.874,2,0.33299999999999996,6,2.618622922791475,2210.9744410000003,1.2952977161858394,7.924225,0.172225,0.07147337499999999,94.042,5.63,0.83,132.364115,2.316,108.90063599999999,306.55529033999994,153.27764516999997,63.61022274554998
735,B4 LM,CRAWFORD,3112.0,49.443000000000005,1.158,0.265,2.475,4.72,2,0.278,6,2.6517110814168983,2444.6102490000003,1.2542779884280946,6.125625,0.07022500000000001,0.018609625,98.88600000000001,4.95,0.53,122.37142500000002,2.316,114.509988,283.4122203,141.70611015,37.55211918975
736,B4 LM,CRAWFORD,3112.5,48.343,1.072,0.175,2.025,4.435,2,0.222,6,2.6368377004600814,2337.045649,1.192906093150576,4.100625,0.030624999999999996,0.005359374999999999,96.686,4.05,0.35,97.894575,2.144,103.64739200000001,209.8859688,104.9429844,18.365022269999997
737,B4 LM,CRAWFORD,3113.0,47.243,0.993,0.305,2.325,4.07,2,0.16699999999999998,6,2.621708288215302,2231.901049,1.2348259262736958,5.405625000000001,0.093025,0.028372625,94.486,4.65,0.61,109.83997500000001,1.986,93.82459800000001,218.14219035000005,109.07109517500002,33.266684028375
738,B4 LM,CRAWFORD,3113.5,47.738,0.9359999999999999,0.625,3.575,3.745,2,0.111,6,2.6285488651454054,2278.916644,1.3750516499822485,12.780625,0.390625,0.244140625,95.476,7.15,1.25,170.66335,1.8719999999999999,89.36553599999999,319.4817912,159.7408956,99.83805974999999
739,B5 SH,CRAWFORD,3114.0,55.757,0.9,2.86,7.09,3.514,2,0.055999999999999994,4,2.7325923591878496,3108.8430489999996,1.6317798231191822,50.2681,8.179599999999999,23.393655999999996,111.514,14.18,5.72,395.31712999999996,1.8,100.3626,711.570834,355.785417,1017.5462926199999
740,B5 SH,CRAWFORD,3114.5,67.815,0.8759999999999999,4.345,9.295,3.406,1,1.0,2,2.869666590178462,4598.874225,1.7460728060093111,86.397025,18.879025,82.02936362499999,67.815,9.295,4.345,630.340425,0.8759999999999999,59.405939999999994,552.1782122999999,552.1782122999999,2399.2143324434996
741,B5 SH,CRAWFORD,3115.0,68.904,0.852,4.72,9.57,3.455,1,0.938,2,2.8811184166309802,4747.761216,1.7588466845213098,91.5849,22.278399999999998,105.15404799999999,68.904,9.57,4.72,659.41128,0.852,58.706208,561.81841056,561.81841056,2651.7828978432
742,B5 SH,CRAWFORD,3115.5,64.085,0.8340000000000001,3.905,7.665,3.565,1,0.875,2,2.8293657835731247,4106.8872249999995,1.6639031341942432,58.752225,15.249024999999998,59.54744262499999,64.085,7.665,3.905,491.21152499999994,0.8340000000000001,53.446889999999996,409.67041185,409.67041185,1599.76295827425
743,B5 SH,CRAWFORD,3116.0,53.913000000000004,0.828,3.37,5.72,3.645,1,0.813,2,2.7097134981270217,2906.6115690000006,1.5464967341123872,32.718399999999995,11.356900000000001,38.272753,53.913000000000004,5.72,3.37,308.38236,0.828,44.639964,255.34059408,255.34059408,860.4978020496
744,B5 SH,CRAWFORD,3116.5,50.715,0.841,2.665,4.465,3.615,1,0.75,2,2.6686038451372904,2572.011225,1.4536349820059862,19.936225,7.102225,18.927429625000002,50.715,4.465,2.665,226.442475,0.841,42.651315000000004,190.438121475,190.438121475,507.51759373087503
745,B5 SH,CRAWFORD,3117.0,51.22,0.8540000000000001,2.43,3.86,3.714,1,0.688,2,2.6752224083304093,2623.4883999999997,1.4016733822252778,14.8996,5.9049000000000005,14.348907000000002,51.22,3.86,2.43,197.70919999999998,0.8540000000000001,43.74188,168.8436568,168.8436568,410.290086024
746,B5 SH,CRAWFORD,3119.0,65.99,0.794,3.075,6.985,3.5,1,0.43799999999999994,2,2.8501619118686072,4354.6801,1.625704480304001,48.79022500000001,9.455625000000001,29.076046875000007,65.99,6.985,3.075,460.94014999999996,0.794,52.39606,365.9864791,365.9864791,1125.4084232325001
747,B5 SH,CRAWFORD,3119.5,74.325,0.764,1.485,11.995,3.159,1,0.375,2,2.936187121555015,5524.2056250000005,1.8610158118913942,143.880025,2.2052250000000004,3.2747591250000005,74.325,11.995,1.485,891.528375,0.764,56.7843,681.1276785,681.1276785,1011.4746025725001
748,B5 SH,CRAWFORD,3120.0,77.227,0.718,1.095,15.315,2.865,1,0.313,2,2.964437449826357,5964.009529000001,1.9782412355094359,234.54922499999998,1.199025,1.312932375,77.227,15.315,1.095,1182.731505,0.718,55.448986,849.2012205899999,849.2012205899999,929.8753365460499
749,B5 SH,CRAWFORD,3120.5,78.863,0.687,1.285,17.905,2.696,1,0.25,2,2.9800141310121493,6219.372769,2.0570440000950727,320.58902500000005,1.6512249999999997,2.1218241249999994,78.863,17.905,1.285,1412.042015,0.687,54.178881000000004,970.0728643050002,970.0728643050002,1246.5436306319252
750,B5 SH,CRAWFORD,3121.0,79.13,0.669,2.755,19.325,2.6510000000000002,1,0.188,2,2.9825332324389002,6261.5569,2.096669007751737,373.455625,7.590025,20.910518874999998,79.13,19.325,2.755,1529.18725,0.669,52.93797,1023.0262702499999,1023.0262702499999,2818.4373745387497
751,B5 SH,CRAWFORD,3121.5,76.89,0.657,4.55,19.53,2.6710000000000003,1,0.125,3,2.9611981216350847,5912.0721,2.1022074014703858,381.4209,20.702499999999997,94.19637499999999,76.89,19.53,4.55,1501.6617,0.657,50.51673,986.5917369000001,986.5917369000001,4488.992402895
752,B5 LM,CRAWFORD,3122.0,69.179,0.6920000000000001,6.11,19.22,3.114,1,0.063,3,2.8839888033740304,4785.734041000001,2.0938151884434775,369.4084,37.332100000000004,228.09913100000003,69.179,19.22,6.11,1329.62038,0.6920000000000001,47.871868000000006,920.0973029600001,920.0973029600001,5621.7945210856005
753,B5 LM,CRAWFORD,3122.5,59.998999999999995,0.732,4.62,16.19,4.1339999999999995,2,1.0,8,2.783146087150913,3599.8800009999995,2.0059112412432762,262.1161,21.3444,98.61112800000001,119.99799999999999,32.38,9.24,971.38381,1.464,87.83853599999999,1422.10589784,711.05294892,3285.0646240103997
754,B5 LM,CRAWFORD,3123.0,41.912,0.7609999999999999,1.64,10.98,4.726,2,0.983,8,2.5443953684429905,1756.615744,1.8203319216989462,120.56040000000002,2.6895999999999995,4.410943999999999,83.824,21.96,3.28,460.19376,1.5219999999999998,63.79006399999999,700.4149027199999,350.20745135999994,574.3402202303998
755,B5 LM,CRAWFORD,3123.5,26.221999999999998,0.805,0.755,7.955,4.899,2,0.966,8,2.2629056837868,687.5932839999999,1.6794228041902048,63.282025000000004,0.570025,0.430368875,52.443999999999996,15.91,1.51,208.59600999999998,1.61,42.21742,335.8395761,167.91978805,126.77943997775
756,B5 LM,CRAWFORD,3124.0,22.615,0.845,1.58,6.02,4.854,2,0.948,8,2.1807161907891324,511.43822499999993,1.566387190089685,36.240399999999994,2.4964000000000004,3.9443120000000005,45.23,12.04,3.16,136.14229999999998,1.69,38.21935,230.08048699999998,115.04024349999999,181.76358473
757,B5 LM,CRAWFORD,3124.5,20.83,0.8490000000000001,1.97,4.39,4.7780000000000005,2,0.9309999999999999,8,2.1363495694519683,433.8888999999999,1.4474918597269195,19.2721,3.8809,7.645372999999999,41.66,8.78,3.94,91.44369999999999,1.6980000000000002,35.36934,155.2714026,77.6357013,152.94233156099997
758,B5 LM,CRAWFORD,3125.0,21.326,0.836,2.77,4.39,4.655,2,0.914,8,2.148955148127361,454.79827600000004,1.4474918597269195,19.2721,7.6729,21.253933,42.652,8.78,5.54,93.62114,1.672,35.657072,156.53454607999998,78.26727303999999,216.80034632079997
759,B5 LM,CRAWFORD,3125.5,23.645,0.725,3.665,5.185,4.408,2,0.897,8,2.2051332083494826,559.086025,1.5089928784945077,26.884224999999997,13.432225,49.229104625,47.29,10.37,7.33,122.599325,1.45,34.28525,177.76902124999998,88.88451062499999,325.76173144062494
760,B5 LM,CRAWFORD,3126.0,29.02,0.5870000000000001,4.805,7.455,3.97,2,0.879,7,2.320995786394765,842.1604,1.652387541799807,55.577025,23.088025,110.93796012499998,58.04,14.91,9.61,216.3441,1.1740000000000002,34.069480000000006,253.98797340000004,126.99398670000002,610.2061060935001
761,B5 LM,CRAWFORD,3126.5,35.588,0.461,5.255,11.615,3.6060000000000003,2,0.862,7,2.442451200951564,1266.505744,1.8460982199196214,134.90822500000002,27.615025,145.116956375,71.176,23.23,10.51,413.35462,0.922,32.812136,381.11295964000004,190.55647982000002,1001.3743014541001
762,B5 LM,CRAWFORD,3127.0,39.503,0.325,5.335,18.395,3.3089999999999997,2,0.845,7,2.5070183899688563,1560.487009,2.070975437517661,338.37602499999997,28.462225,151.845970375,79.006,36.79,10.67,726.657685,0.65,25.67695,472.32749525,236.163747625,1259.9335935793752
763,B5 LM,CRAWFORD,3127.5,41.138999999999996,0.239,4.545,21.765,3.342,2,0.828,7,2.532581514967243,1692.4173209999997,2.1599299567744668,473.71522500000003,20.657025,93.886178625,82.27799999999999,43.53,9.09,895.3903349999999,0.478,19.664441999999998,427.99658013,213.998290065,972.6222283454249
764,B5 LM,CRAWFORD,3128.0,41.861999999999995,0.184,2.77,21.54,3.4219999999999997,2,0.81,7,2.543636178223909,1752.4270439999996,2.1543260093005694,463.97159999999997,7.6729,21.253933,83.72399999999999,43.08,5.54,901.7074799999998,0.368,15.405215999999998,331.82835263999993,165.91417631999997,459.5822684063999
765,B5 LM,CRAWFORD,3128.5,42.586000000000006,0.16899999999999998,-0.02,19.0,3.485,2,0.7929999999999999,7,2.554563557778436,1813.5673960000004,2.087797629929844,361.0,0.0004,-8.000000000000001e-06,85.17200000000001,38.0,-0.04,809.1340000000001,0.33799999999999997,14.394068,273.487292,136.743646,-2.7348729200000004
766,B5 LM,CRAWFORD,3129.0,44.221000000000004,0.139,2.425,18.905,3.378,2,0.7759999999999999,7,2.57873752388426,1955.4968410000004,2.0851829752954374,357.39902500000005,5.880624999999999,14.260515624999996,88.44200000000001,37.81,4.85,835.9980050000001,0.278,12.293438000000002,232.40744539000005,116.20372269500002,281.79402753537505
767,B5 LM,CRAWFORD,3129.5,47.395,0.121,3.7,20.04,3.2089999999999996,2,0.759,7,2.623814524902308,2246.2860250000003,2.115799106040051,401.60159999999996,13.690000000000001,50.653000000000006,94.79,40.08,7.4,949.7958,0.242,11.46959,229.8505836,114.9252918,425.22357966
768,B5 LM,CRAWFORD,3130.0,54.79600000000001,0.10300000000000001,4.59,22.87,3.133,2,0.741,7,2.720741081541002,3002.601616000001,2.186837643833519,523.0369000000001,21.068099999999998,96.70257899999999,109.59200000000001,45.74,9.18,1253.1845200000002,0.20600000000000002,11.287976000000002,258.1560111200001,129.07800556000004,592.4680455204001
769,B5 LM,CRAWFORD,3130.5,58.255,0.091,5.19,25.77,3.1660000000000004,2,0.7240000000000001,7,2.7626972898055646,3393.6450250000003,2.2530903352060303,664.0929,26.936100000000003,139.79835900000003,116.51,51.54,10.38,1501.23135,0.182,10.60241,273.2241057,136.61205285,709.0165542915
770,B5 LM,CRAWFORD,3131.0,60.347,0.076,4.065,26.095,3.1180000000000003,2,0.7070000000000001,7,2.7871729681784734,3641.760409,2.260160732372022,680.9490249999999,16.524225000000005,67.17097462500001,120.694,52.19,8.13,1574.7549649999999,0.152,9.172744,239.36275468,119.68137734,486.50479888710004
771,B5 LM,CRAWFORD,3131.5,61.754,0.048,3.235,25.165,3.06,2,0.69,7,2.803278675503828,3813.5565159999996,2.2397483931177633,633.2772249999999,10.465224999999998,33.855002875,123.508,50.33,6.47,1554.0394099999999,0.096,5.928384,149.18778336,74.59389168,241.31123958479998
772,B5 LM,CRAWFORD,3132.0,61.794,0.002,2.74,22.4,3.14,2,0.672,7,2.803732508133033,3818.4984359999994,2.1755146118745543,501.75999999999993,7.507600000000001,20.570824000000005,123.588,44.8,5.48,1384.1855999999998,0.004,0.24717599999999998,5.5367424,2.7683712,7.585337088
773,B5 LM,CRAWFORD,3132.5,61.833,-0.047,3.65,21.13,3.437,2,0.655,8,2.8041747828609456,3823.319889,2.144000460313496,446.47689999999994,13.3225,48.627125,123.666,42.26,7.3,1306.53129,-0.094,-5.812302,-122.81394125999999,-61.406970629999996,-224.13544279949997
774,B5 LM,CRAWFORD,3133.0,62.358000000000004,-0.096,4.43,21.27,3.6719999999999997,2,0.638,8,2.810108214095963,3888.5201640000005,2.1475430200673706,452.4129,19.624899999999997,86.93830699999998,124.71600000000001,42.54,8.86,1326.35466,-0.192,-11.972736000000001,-254.66009472000002,-127.33004736000001,-564.0721098048
775,B5 LM,CRAWFORD,3133.5,63.062,-0.147,4.895,22.325,3.782,2,0.621,8,2.8180061401005485,3976.8158439999997,2.1736912986831824,498.405625,23.961024999999996,117.28921737499996,126.124,44.65,9.79,1407.85915,-0.294,-18.540228,-413.9105901,-206.95529505,-1013.0461692697498
776,B5 LM,CRAWFORD,3134.0,63.33,-0.20600000000000002,5.245,22.895,3.737,2,0.603,7,2.820995361185902,4010.6888999999996,2.1874350262597737,524.181025,27.510025000000002,144.290081125,126.66,45.79,10.49,1449.9403499999999,-0.41200000000000003,-26.09196,-597.3754242,-298.6877121,-1566.6170499645
777,B5 LM,CRAWFORD,3134.5,62.685,-0.218,5.035,22.725,3.5839999999999996,2,0.586,7,2.8137849832988286,3929.4092250000003,2.183363133933797,516.4256250000001,25.351225000000003,127.64341787500001,125.37,45.45,10.07,1424.5166250000002,-0.436,-27.33066,-621.0892485,-310.54462425,-1563.5921830987502
778,B5 LM,CRAWFORD,3135.0,60.217,-0.23,4.57,21.84,3.444,2,0.569,7,2.7856707163823016,3626.0870889999997,2.1617882824687458,476.9856,20.884900000000002,95.44399300000002,120.434,43.68,9.14,1315.1392799999999,-0.46,-27.69982,-604.9640688,-302.4820344,-1382.342897208
779,B5 LM,CRAWFORD,3135.5,55.926,-0.217,5.185,20.385,3.352,2,0.552,7,2.734660638195659,3127.7174760000003,2.1248470728472966,415.54822500000006,26.884224999999997,139.39470662499997,111.852,40.77,10.37,1140.0515100000002,-0.434,-24.271884,-494.78235534000004,-247.39117767000002,-1282.72325621895
780,B5 LM,CRAWFORD,3136.0,52.318000000000005,-0.185,5.795,18.665,3.4960000000000004,2,0.534,7,2.6894457191720607,2737.1731240000004,2.078533356827739,348.38222499999995,33.582025,194.60783487499998,104.63600000000001,37.33,11.59,976.51547,-0.37,-19.357660000000003,-361.3107239,-180.65536195,-1046.89782250025
781,B5 LM,CRAWFORD,3136.5,47.244,-0.16,5.445,15.725,3.855,2,0.517,7,2.621722161632942,2231.995536,1.9913502986113896,247.275625,29.648025000000004,161.43349612500003,94.488,31.45,10.89,742.9119,-0.32,-15.11808,-237.731808,-118.865904,-647.2248472800001
782,B5 LM,CRAWFORD,3137.0,45.786,-0.138,4.165,11.765,3.966,2,0.5,7,2.601256485335802,2096.3577960000002,1.852029853222809,138.41522500000002,17.347225,72.251192125,91.572,23.53,8.33,538.6722900000001,-0.276,-12.636936000000002,-148.67355204000003,-74.33677602000002,-309.61267212330006
