,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies,GR025,GR2,PHIND025,PHIND2,DeltaPHIlog,DeltaPHI05,NM_M_GR,NM_M_PHIND,NM_M_DeltaPHI,GR_PHIND,NM_M_PE,NM_M_PE_GR,NM_M_PE_GR_PHIND,PE_GR_PHIND,PE_GR_PHIND_DeltaPHI
739,B5 SH,CRAWFORD,3114.0,55.757,0.9,2.86,7.09,3.514,2,0.055999999999999994,6,2.7325923591878496,3108.8430489999996,1.6317798231191822,50.2681,8.179599999999999,23.393655999999996,111.514,14.18,5.72,395.31712999999996,7.028,391.860196,2778.28878964,1389.14439482,3972.9529691851994
740,B5 SH,CRAWFORD,3114.5,67.815,0.8759999999999999,4.345,9.295,3.406,1,1.0,2,2.869666590178462,4598.874225,1.7460728060093111,86.397025,18.879025,82.02936362499999,67.815,9.295,4.345,630.340425,3.406,230.97789,2146.93948755,2146.93948755,9328.452073404751
741,B5 SH,CRAWFORD,3115.0,68.904,0.852,4.72,9.57,3.455,1,0.938,2,2.8811184166309802,4747.761216,1.7588466845213098,91.5849,22.278399999999998,105.15404799999999,68.904,9.57,4.72,659.41128,3.455,238.06332,2278.2659724,2278.2659724,10753.415389728
742,B5 SH,CRAWFORD,3115.5,64.085,0.8340000000000001,3.905,7.665,3.565,1,0.875,2,2.8293657835731247,4106.8872249999995,1.6639031341942432,58.752225,15.249024999999998,59.54744262499999,64.085,7.665,3.905,491.21152499999994,3.565,228.463025,1751.1690866249999,1751.1690866249999,6838.315283270624
743,B5 SH,CRAWFORD,3116.0,53.913000000000004,0.828,3.37,5.72,3.645,1,0.813,2,2.7097134981270217,2906.6115690000006,1.5464967341123872,32.718399999999995,11.356900000000001,38.272753,53.913000000000004,5.72,3.37,308.38236,3.645,196.512885,1124.0537022,1124.0537022,3788.0609764140004
744,B5 SH,CRAWFORD,3116.5,50.715,0.841,2.665,4.465,3.615,1,0.75,2,2.6686038451372904,2572.011225,1.4536349820059862,19.936225,7.102225,18.927429625000002,50.715,4.465,2.665,226.442475,3.615,183.33472500000002,818.5895471250001,818.5895471250001,2181.5411430881254
745,B5 SH,CRAWFORD,3117.0,51.22,0.8540000000000001,2.43,3.86,3.714,1,0.688,2,2.6752224083304093,2623.4883999999997,1.4016733822252778,14.8996,5.9049000000000005,14.348907000000002,51.22,3.86,2.43,197.70919999999998,3.714,190.23108,734.2919688,734.2919688,1784.329484184
746,B5 SH,CRAWFORD,3119.0,65.99,0.794,3.075,6.985,3.5,1,0.43799999999999994,2,2.8501619118686072,4354.6801,1.625704480304001,48.79022500000001,9.455625000000001,29.076046875000007,65.99,6.985,3.075,460.94014999999996,3.5,230.96499999999997,1613.290525,1613.290525,4960.868364375
747,B5 SH,CRAWFORD,3119.5,74.325,0.764,1.485,11.995,3.159,1,0.375,2,2.936187121555015,5524.2056250000005,1.8610158118913942,143.880025,2.2052250000000004,3.2747591250000005,74.325,11.995,1.485,891.528375,3.159,234.792675,2816.338136625,2816.338136625,4182.262132888125
748,B5 SH,CRAWFORD,3120.0,77.227,0.718,1.095,15.315,2.865,1,0.313,2,2.964437449826357,5964.009529000001,1.9782412355094359,234.54922499999998,1.199025,1.312932375,77.227,15.315,1.095,1182.731505,2.865,221.25535500000004,3388.5257618250002,3388.5257618250002,3710.435709198375
749,B5 SH,CRAWFORD,3120.5,78.863,0.687,1.285,17.905,2.696,1,0.25,2,2.9800141310121493,6219.372769,2.0570440000950727,320.58902500000005,1.6512249999999997,2.1218241249999994,78.863,17.905,1.285,1412.042015,2.696,212.61464800000002,3806.8652724400004,3806.8652724400004,4891.8218750854
750,B5 SH,CRAWFORD,3121.0,79.13,0.669,2.755,19.325,2.6510000000000002,1,0.188,3,2.9825332324389002,6261.5569,2.096669007751737,373.455625,7.590025,20.910518874999998,79.13,19.325,2.755,1529.18725,2.6510000000000002,209.77363,4053.87539975,4053.87539975,11168.426726311249
751,B5 SH,CRAWFORD,3121.5,76.89,0.657,4.55,19.53,2.6710000000000003,1,0.125,3,2.9611981216350847,5912.0721,2.1022074014703858,381.4209,20.702499999999997,94.19637499999999,76.89,19.53,4.55,1501.6617,2.6710000000000003,205.37319000000002,4010.938400700001,4010.938400700001,18249.769723185003
752,B5 LM,CRAWFORD,3122.0,69.179,0.6920000000000001,6.11,19.22,3.114,1,0.063,3,2.8839888033740304,4785.734041000001,2.0938151884434775,369.4084,37.332100000000004,228.09913100000003,69.179,19.22,6.11,1329.62038,3.114,215.423406,4140.437863319999,4140.437863319999,25298.075344885197
753,B5 LM,CRAWFORD,3122.5,59.998999999999995,0.732,4.62,16.19,4.1339999999999995,2,1.0,8,2.783146087150913,3599.8800009999995,2.0059112412432762,262.1161,21.3444,98.61112800000001,119.99799999999999,32.38,9.24,971.38381,8.267999999999999,496.0717319999999,8031.401341079999,4015.7006705399995,18552.537097894798
754,B5 LM,CRAWFORD,3123.0,41.912,0.7609999999999999,1.64,10.98,4.726,2,0.983,8,2.5443953684429905,1756.615744,1.8203319216989462,120.56040000000002,2.6895999999999995,4.410943999999999,83.824,21.96,3.28,460.19376,9.452,396.152224,4349.75141952,2174.87570976,3566.7961640064
755,B5 LM,CRAWFORD,3123.5,26.221999999999998,0.805,0.755,7.955,4.899,2,0.966,8,2.2629056837868,687.5932839999999,1.6794228041902048,63.282025000000004,0.570025,0.430368875,52.443999999999996,15.91,1.51,208.59600999999998,9.798,256.923156,2043.82370598,1021.91185299,771.54344900745
756,B5 LM,CRAWFORD,3124.0,22.615,0.845,1.58,6.02,4.854,2,0.948,8,2.1807161907891324,511.43822499999993,1.566387190089685,36.240399999999994,2.4964000000000004,3.9443120000000005,45.23,12.04,3.16,136.14229999999998,9.708,219.54641999999998,1321.6694483999997,660.8347241999999,1044.1188642359998
757,B5 LM,CRAWFORD,3124.5,20.83,0.8490000000000001,1.97,4.39,4.7780000000000005,2,0.9309999999999999,8,2.1363495694519683,433.8888999999999,1.4474918597269195,19.2721,3.8809,7.645372999999999,41.66,8.78,3.94,91.44369999999999,9.556000000000001,199.05148,873.8359972,436.9179986,860.728457242
758,B5 LM,CRAWFORD,3125.0,21.326,0.836,2.77,4.39,4.655,2,0.914,8,2.148955148127361,454.79827600000004,1.4474918597269195,19.2721,7.6729,21.253933,42.652,8.78,5.54,93.62114,9.31,198.54506,871.6128133999999,435.80640669999997,1207.183746559
759,B5 LM,CRAWFORD,3125.5,23.645,0.725,3.665,5.185,4.408,2,0.897,8,2.2051332083494826,559.086025,1.5089928784945077,26.884224999999997,13.432225,49.229104625,47.29,10.37,7.33,122.599325,8.816,208.45432000000002,1080.8356492,540.4178246,1980.6313271590002
760,B5 LM,CRAWFORD,3126.0,29.02,0.5870000000000001,4.805,7.455,3.97,2,0.879,8,2.320995786394765,842.1604,1.652387541799807,55.577025,23.088025,110.93796012499998,58.04,14.91,9.61,216.3441,7.94,230.4188,1717.772154,858.886077,4126.947599985
761,B5 LM,CRAWFORD,3126.5,35.588,0.461,5.255,11.615,3.6060000000000003,2,0.862,7,2.442451200951564,1266.505744,1.8460982199196214,134.90822500000002,27.615025,145.116956375,71.176,23.23,10.51,413.35462,7.212000000000001,256.660656,2981.1135194400003,1490.5567597200002,7832.875772328601
762,B5 LM,CRAWFORD,3127.0,39.503,0.325,5.335,18.395,3.3089999999999997,2,0.845,7,2.5070183899688563,1560.487009,2.070975437517661,338.37602499999997,28.462225,151.845970375,79.006,36.79,10.67,726.657685,6.617999999999999,261.43085399999995,4809.020559329999,2404.5102796649994,12828.062342012772
763,B5 LM,CRAWFORD,3127.5,41.138999999999996,0.239,4.545,21.765,3.342,2,0.828,8,2.532581514967243,1692.4173209999997,2.1599299567744668,473.71522500000003,20.657025,93.886178625,82.27799999999999,43.53,9.09,895.3903349999999,6.684,274.973076,5984.78899914,2992.39449957,13600.433000545649
764,B5 LM,CRAWFORD,3128.0,41.861999999999995,0.184,2.77,21.54,3.4219999999999997,2,0.81,8,2.543636178223909,1752.4270439999996,2.1543260093005694,463.97159999999997,7.6729,21.253933,83.72399999999999,43.08,5.54,901.7074799999998,6.843999999999999,286.50352799999996,6171.285993119999,3085.6429965599996,8547.2311004712
765,B5 LM,CRAWFORD,3128.5,42.586000000000006,0.16899999999999998,-0.02,19.0,3.485,2,0.7929999999999999,7,2.554563557778436,1813.5673960000004,2.087797629929844,361.0,0.0004,-8.000000000000001e-06,85.17200000000001,38.0,-0.04,809.1340000000001,6.97,296.82442000000003,5639.66398,2819.83199,-56.3966398
766,B5 LM,CRAWFORD,3129.0,44.221000000000004,0.139,2.425,18.905,3.378,2,0.7759999999999999,7,2.57873752388426,1955.4968410000004,2.0851829752954374,357.39902500000005,5.880624999999999,14.260515624999996,88.44200000000001,37.81,4.85,835.9980050000001,6.756,298.75707600000004,5648.002521780001,2824.0012608900006,6848.203057658251
767,B5 LM,CRAWFORD,3129.5,47.395,0.121,3.7,20.04,3.2089999999999996,2,0.759,7,2.623814524902308,2246.2860250000003,2.115799106040051,401.60159999999996,13.690000000000001,50.653000000000006,94.79,40.08,7.4,949.7958,6.417999999999999,304.18111,6095.789444399999,3047.8947221999997,11277.21047214
768,B5 LM,CRAWFORD,3130.0,54.79600000000001,0.10300000000000001,4.59,22.87,3.133,2,0.741,7,2.720741081541002,3002.601616000001,2.186837643833519,523.0369000000001,21.068099999999998,96.70257899999999,109.59200000000001,45.74,9.18,1253.1845200000002,6.266,343.351736,7852.454202320001,3926.2271011600005,18021.382394324402
769,B5 LM,CRAWFORD,3130.5,58.255,0.091,5.19,25.77,3.1660000000000004,2,0.7240000000000001,7,2.7626972898055646,3393.6450250000003,2.2530903352060303,664.0929,26.936100000000003,139.79835900000003,116.51,51.54,10.38,1501.23135,6.332000000000001,368.87066000000004,9505.796908200002,4752.898454100001,24667.542976779005
770,B5 LM,CRAWFORD,3131.0,60.347,0.076,4.065,26.095,3.1180000000000003,2,0.7070000000000001,7,2.7871729681784734,3641.760409,2.260160732372022,680.9490249999999,16.524225000000005,67.17097462500001,120.694,52.19,8.13,1574.7549649999999,6.236000000000001,376.32389200000006,9820.171961740001,4910.085980870001,19959.499512236554
771,B5 LM,CRAWFORD,3131.5,61.754,0.048,3.235,25.165,3.06,2,0.69,7,2.803278675503828,3813.5565159999996,2.2397483931177633,633.2772249999999,10.465224999999998,33.855002875,123.508,50.33,6.47,1554.0394099999999,6.12,377.93448,9510.7211892,4755.3605946,15383.591523530999
772,B5 LM,CRAWFORD,3132.0,61.794,0.002,2.74,22.4,3.14,2,0.672,7,2.803732508133033,3818.4984359999994,2.1755146118745543,501.75999999999993,7.507600000000001,20.570824000000005,123.588,44.8,5.48,1384.1855999999998,6.28,388.06632,8692.685567999999,4346.3427839999995,11908.97922816
773,B5 LM,CRAWFORD,3132.5,61.833,-0.047,3.65,21.13,3.437,2,0.655,7,2.8041747828609456,3823.319889,2.144000460313496,446.47689999999994,13.3225,48.627125,123.666,42.26,7.3,1306.53129,6.874,425.04004199999997,8981.096087459999,4490.548043729999,16390.500359614496
774,B5 LM,CRAWFORD,3133.0,62.358000000000004,-0.096,4.43,21.27,3.6719999999999997,2,0.638,7,2.810108214095963,3888.5201640000005,2.1475430200673706,452.4129,19.624899999999997,86.93830699999998,124.71600000000001,42.54,8.86,1326.35466,7.343999999999999,457.957152,9740.748623039999,4870.3743115199995,21575.758200033597
775,B5 LM,CRAWFORD,3133.5,63.062,-0.147,4.895,22.325,3.782,2,0.621,7,2.8180061401005485,3976.8158439999997,2.1736912986831824,498.405625,23.961024999999996,117.28921737499996,126.124,44.65,9.79,1407.85915,7.564,477.000968,10649.0466106,5324.5233053,26063.5415794435
776,B5 LM,CRAWFORD,3134.0,63.33,-0.20600000000000002,5.245,22.895,3.737,2,0.603,7,2.820995361185902,4010.6888999999996,2.1874350262597737,524.181025,27.510025000000002,144.290081125,126.66,45.79,10.49,1449.9403499999999,7.474,473.32842,10836.8541759,5418.42708795,28419.650076297752
777,B5 LM,CRAWFORD,3134.5,62.685,-0.218,5.035,22.725,3.5839999999999996,2,0.586,7,2.8137849832988286,3929.4092250000003,2.183363133933797,516.4256250000001,25.351225000000003,127.64341787500001,125.37,45.45,10.07,1424.5166250000002,7.167999999999999,449.32608,10210.935168,5105.467584,25706.02928544
778,B5 LM,CRAWFORD,3135.0,60.217,-0.23,4.57,21.84,3.444,2,0.569,7,2.7856707163823016,3626.0870889999997,2.1617882824687458,476.9856,20.884900000000002,95.44399300000002,120.434,43.68,9.14,1315.1392799999999,6.888,414.774696,9058.67936064,4529.33968032,20699.082339062403
779,B5 LM,CRAWFORD,3135.5,55.926,-0.217,5.185,20.385,3.352,2,0.552,7,2.734660638195659,3127.7174760000003,2.1248470728472966,415.54822500000006,26.884224999999997,139.39470662499997,111.852,40.77,10.37,1140.0515100000002,6.704,374.927904,7642.90532304,3821.45266152,19814.2320499812
780,B5 LM,CRAWFORD,3136.0,52.318000000000005,-0.185,5.795,18.665,3.4960000000000004,2,0.534,7,2.6894457191720607,2737.1731240000004,2.078533356827739,348.38222499999995,33.582025,194.60783487499998,104.63600000000001,37.33,11.59,976.51547,6.992000000000001,365.80745600000006,6827.796166240001,3413.8980831200006,19783.539391680402
781,B5 LM,CRAWFORD,3136.5,47.244,-0.16,5.445,15.725,3.855,2,0.517,7,2.621722161632942,2231.995536,1.9913502986113896,247.275625,29.648025000000004,161.43349612500003,94.488,31.45,10.89,742.9119,7.71,364.25124,5727.850749,2863.9253745,15594.073664152502
782,B5 LM,CRAWFORD,3137.0,45.786,-0.138,4.165,11.765,3.966,2,0.5,7,2.601256485335802,2096.3577960000002,1.852029853222809,138.41522500000002,17.347225,72.251192125,91.572,23.53,8.33,538.6722900000001,7.932,363.174552,4272.74860428,2136.37430214,8897.9989684131
783,B5 LM,CRAWFORD,3137.5,46.975,-0.11599999999999999,5.55,10.25,3.765,2,0.483,7,2.617982246975915,2206.650625,1.7892909541816904,105.0625,30.8025,170.95387499999998,93.95,20.5,11.1,481.49375000000003,7.53,353.72175000000004,3625.6479375000004,1812.8239687500002,10061.173026562501
784,B5 LM,CRAWFORD,3138.0,51.907,-0.10300000000000001,7.385,11.675,3.44,2,0.466,7,2.684148147064814,2694.336649,1.848477728471181,136.30562500000002,54.538225,402.764791625,103.814,23.35,14.77,606.014225,6.88,357.12016,4169.3778680000005,2084.6889340000002,15395.427777590001
785,B5 LM,CRAWFORD,3138.5,58.336000000000006,-0.09300000000000001,6.61,13.74,3.162,2,0.44799999999999995,7,2.763657129706367,3403.0888960000007,1.9252923410667087,188.7876,43.6921,288.80478100000005,116.67200000000001,27.48,13.22,801.53664,6.324,368.91686400000003,5068.917711360001,2534.4588556800004,16752.773036044804
786,B5 LM,CRAWFORD,3139.0,64.995,-0.09,5.94,16.68,3.0239999999999996,2,0.431,7,2.8393569087909043,4224.350025000001,2.0209194866031717,278.2224,35.28360000000001,209.58458400000004,129.99,33.36,11.88,1084.1166,6.047999999999999,393.08975999999996,6556.737196799999,3278.3685983999994,19473.509474495997
787,B5 LM,CRAWFORD,3139.5,67.543,-0.08900000000000001,5.7,17.72,3.057,2,0.414,7,2.8667847569374296,4562.0568490000005,2.0517097835634157,313.99839999999995,32.49,185.193,135.086,35.44,11.4,1196.86196,6.114,412.95790200000005,7317.61402344,3658.80701172,20855.199966804
788,B5 LM,CRAWFORD,3140.0,68.041,-0.10400000000000001,5.755,18.395,3.1710000000000003,2,0.397,7,2.872054467933784,4629.577681,2.070975437517661,338.37602499999997,33.120025,190.605743875,136.082,36.79,11.51,1251.6141949999999,6.3420000000000005,431.516022,7937.73722469,3968.868612345,22840.838864045476
789,B5 LM,CRAWFORD,3140.5,66.186,-0.14400000000000002,5.995,19.265,3.2310000000000003,2,0.379,7,2.8522759087002076,4380.586596000001,2.095039682075485,371.14022500000004,35.940025,215.46044987500002,132.372,38.53,11.99,1275.0732900000003,6.462000000000001,427.6939320000001,8239.523599980002,4119.761799990001,24697.97199094006
790,B5 LM,CRAWFORD,3141.0,62.184,-0.187,6.54,20.72,3.264,2,0.36200000000000004,7,2.808145870454829,3866.849856,2.133523534132309,429.31839999999994,42.7716,279.726264,124.368,41.44,13.08,1288.45248,6.528,405.93715199999997,8411.017789439999,4205.508894719999,27504.028171468795
791,B5 LM,CRAWFORD,3141.5,57.883,-0.239,6.0,21.62,3.2969999999999997,2,0.345,7,2.7582762374002185,3350.441689,2.1563235320853567,467.42440000000005,36.0,216.0,115.766,43.24,12.0,1251.43046,6.593999999999999,381.680502,8251.93245324,4125.96622662,24755.797359720003
792,B5 LM,CRAWFORD,3142.0,54.038999999999994,-0.297,5.725,22.245,3.282,2,0.32799999999999996,7,2.7112953294109734,2920.213520999999,2.1717413605928613,494.840025,32.775625,187.64045312499996,108.07799999999999,44.49,11.45,1202.0975549999998,6.564,354.71199599999994,7890.568351019999,3945.2841755099994,22586.751904794746
793,B5 LM,CRAWFORD,3142.5,53.153999999999996,-0.371,5.745,23.065,3.222,2,0.31,7,2.7001257342438714,2825.3477159999998,2.191484305356588,531.994225,33.005025,189.613868625,106.30799999999999,46.13,11.49,1225.99701,6.444,342.52437599999996,7900.32473244,3950.16236622,22693.682793933902
794,B5 LM,CRAWFORD,3143.0,60.506,-0.43200000000000005,5.78,23.96,3.115,2,0.293,7,2.789007041600602,3660.976036,2.2124410275096977,574.0816000000001,33.4084,193.10055200000002,121.012,47.92,11.56,1449.72376,6.23,376.95238,9031.7790248,4515.8895124,26101.841381672002
795,B5 LM,CRAWFORD,3143.5,68.99,-0.456,6.14,25.32,2.977,2,0.276,7,2.882016986737246,4759.620099999999,2.243189303238505,641.1024,37.6996,231.47554399999996,137.98,50.64,12.28,1746.8267999999998,5.954,410.76645999999994,10400.606767199999,5200.3033835999995,31929.862775303995
796,B5 LM,CRAWFORD,3144.0,88.891,-0.46799999999999997,7.025,27.595,2.9160000000000004,2,0.259,7,3.0705377987788354,7901.609881000001,2.2919629853477823,761.484025,49.35062500000001,346.6881406250001,177.782,55.19,14.05,2452.947145,5.832000000000001,518.412312,14305.58774964,7152.79387482,50248.37697061051
797,B5 LM,CRAWFORD,3144.5,114.955,-0.455,6.925,28.395,2.924,2,0.24100000000000002,7,3.2744017703471395,13214.652025,2.308396824746448,806.276025,47.955625,332.09270312499996,229.91,56.79,13.85,3264.1472249999997,5.848,672.25684,19088.7329718,9544.3664859,66094.7379148575
798,B5 LM,CRAWFORD,3145.0,139.876,-0.405,6.245,28.025,3.215,2,0.22399999999999998,7,3.439028707212218,19565.295376000002,2.300839927727822,785.4006249999999,39.000025,243.55515612500002,279.752,56.05,12.49,3920.0249,6.43,899.40268,25205.760107,12602.8800535,78704.98593410749
799,B5 LM,CRAWFORD,3145.5,157.72899999999998,-0.353,4.685,26.015,3.373,2,0.207,7,3.54387085860308,24878.437440999995,2.2584264815403308,676.780225,21.949224999999995,102.83211912499998,315.45799999999997,52.03,9.37,4103.3199349999995,6.746,1064.039834,27680.996281509997,13840.498140754999,64842.73378943716
800,B5 LM,CRAWFORD,3146.0,167.803,-0.21899999999999997,4.27,23.37,3.81,2,0.19,7,3.5991498618022177,28157.846809,2.198693427039961,546.1569000000001,18.232899999999997,77.85448299999997,335.606,46.74,8.54,3921.55611,7.62,1278.65886,29882.257558200003,14941.128779100001,63798.619886757
801,B5 LM,CRAWFORD,3146.5,151.183,-0.057,0.925,17.125,4.1530000000000005,2,0.172,8,3.506515312552966,22856.299488999997,2.034265552800743,293.265625,0.8556250000000001,0.7914531250000001,302.366,34.25,1.85,2589.008875,8.306000000000001,1255.7259980000001,21504.30771575,10752.153857875,9945.742318534376
802,B5 LM,CRAWFORD,3147.0,123.264,0.067,0.285,14.215,4.404,2,0.155,8,3.332031237244267,15194.013695999998,1.9417205010767566,202.066225,0.08122499999999999,0.023149124999999993,246.528,28.43,0.57,1752.19776,8.808,1085.709312,15433.357870079999,7716.6789350399995,2199.2534964864
803,B5 LM,CRAWFORD,3147.5,108.569,0.23399999999999999,0.705,12.225,4.499,2,0.138,8,3.2279474759632047,11787.227761,1.8698734575926301,149.450625,0.49702499999999994,0.35040262499999997,217.138,24.45,1.41,1327.256025,8.998,976.903862,11942.64971295,5971.324856475,4209.784023814875
804,B5 LM,CRAWFORD,3148.0,101.072,0.42700000000000005,1.15,10.76,4.3919999999999995,2,0.121,8,3.1707187066709333,10215.549184000001,1.8111443601688257,115.77759999999999,1.3224999999999998,1.5208749999999998,202.144,21.52,2.3,1087.53472,8.783999999999999,887.8164479999999,9552.90498048,4776.45249024,5492.920363775999
805,B5 LM,CRAWFORD,3148.5,91.74799999999999,0.625,1.135,9.605,4.254,2,0.10300000000000001,6,3.0949180329396246,8417.695503999998,1.7604526246003744,92.25602500000001,1.288225,1.4621353750000001,183.49599999999998,19.21,2.27,881.2395399999999,8.508,780.5919839999998,7497.586006319998,3748.793003159999,4254.880058586599
806,B5 LM,CRAWFORD,3149.0,83.794,0.7490000000000001,2.075,7.845,4.023,2,0.086,6,3.025542310066575,7021.434436,1.673586781386667,61.544025,4.305625000000001,8.934171875000002,167.588,15.69,4.15,657.36393,8.046,674.206524,5289.15018078,2644.57509039,5487.49331255925
807,B5 LM,CRAWFORD,3149.5,83.794,0.7490000000000001,2.075,7.845,4.023,2,0.086,6,3.025542310066575,7021.434436,1.673586781386667,61.544025,4.305625000000001,8.934171875000002,167.588,15.69,4.15,657.36393,8.046,674.206524,5289.15018078,2644.57509039,5487.49331255925
